,geneID,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,estm,pred
1640,RRS1,0.32855307,0.343122055,0.542268752,0.63649842,0.886701445,0.906993347,0.575428365,0.651708362,0.600705511,0.736570874,0.96822156,0.970088004,inhibition,1
1641,RSL1D1,0.474522123,0.512008002,0.624741979,0.812573298,0.97596077,0.991052993,0.803980699,0.797759932,0.750334224,0.745276678,0.924270254,0.977979374,inhibition,1
1642,RSRC1,0.658704445,0.72212875,0.898595359,0.984682142,1.057441397,1.071775932,0.762589523,0.812603985,0.862896436,0.75161412,1.019373722,1.006942018,inhibition,1
1643,RTCB,0.655209356,0.663938659,0.761752161,0.875747611,0.951068758,0.952770241,0.780037964,0.789508417,0.816918508,0.836550028,0.934065543,0.949579284,inhibition,1
1644,RTN4IP1,0.512867765,0.686980715,0.845301817,1.004864939,1.029490131,1.035384137,0.722627219,0.848997243,0.875688583,0.953173944,0.946212675,1.095604076,inhibition,1
1645,RUVBL1,0.388990552,0.530979633,0.738801875,0.838506093,0.932755104,0.966232635,0.698699422,0.745557728,0.838133857,0.805770482,0.925444277,0.963948595,inhibition,1
1646,RUVBL2,0.557692096,0.587029198,0.71856316,0.863089947,0.917687752,0.929576676,0.791126903,0.734744818,0.861342584,1.083314307,1.006438663,0.870670809,inhibition,1
1647,RWDD4,0.605110757,0.61250053,0.835899016,0.943517753,0.995834416,1.109956735,0.788066148,0.827417171,0.885702442,0.861354378,0.796826588,0.992069279,inhibition,1
1648,S100A4,0.4277694,0.548334074,0.688112686,0.825887075,0.890154689,0.899561714,0.688997044,0.74773836,0.805074574,0.916402129,0.832161342,0.984257959,inhibition,1
1649,SAA1,0.417196763,0.599420291,0.763174153,0.988158929,0.989111984,1.006188335,0.888836648,0.957785866,0.898294518,0.919866109,0.955427494,1.026085055,inhibition,1
1650,SAA2,0.42478401,0.56835976,0.766190178,0.93204884,0.935965516,0.980820303,0.975117109,0.971052094,0.994665311,0.881643832,1.033151374,0.93631723,inhibition,1
1651,SAAL1,0.557066364,0.732937655,0.843309841,0.962040053,0.965207554,0.986422477,0.766459861,0.845026764,0.928047982,0.938714747,0.951642576,0.948288241,inhibition,1
1652,SAC3D1,0.637432834,0.795513184,0.829776239,0.937604281,0.939183189,1.010694046,0.802054346,1.088041146,0.953910079,0.938263965,1.180353072,1.182348503,inhibition,1
1653,SACS,0.947777724,1.00210602,1.066466298,1.078381589,1.084713706,1.085543521,1.027649393,0.877832892,0.921934494,1.002576949,0.670447063,0.752258304,inhibition,1
1654,SAE1,0.511925048,0.606867721,0.794310403,0.883577152,0.984224671,0.992225217,0.651444439,0.740100526,0.859064457,0.825372506,0.964112215,0.929913799,inhibition,1
1655,SAMHD1,0.457711032,0.53945062,0.666901885,0.897636582,0.901567133,1.028808226,0.75974796,0.686838014,0.768068559,0.817802647,0.762077711,0.970006277,inhibition,1
1656,SAMM50,0.671124772,0.704107132,0.788341742,0.932744306,0.967104832,0.998880664,0.739796438,0.880661341,0.813543985,0.940001651,0.914963046,0.929244733,inhibition,1
1657,SAP30,0.397867699,0.668129923,0.83279233,0.844678404,1.03334123,1.040833636,0.566956645,0.854590494,0.91201087,0.939853701,0.93028465,0.851828567,inhibition,1
1658,SAR1B,0.629198477,0.73949568,0.808498581,1.007305987,1.052301045,1.068095738,0.822100704,0.852812544,0.879058834,0.987243633,0.837966899,0.855520882,inhibition,1
1659,SART3,0.646898618,0.678629717,0.833364051,0.87217352,0.936372813,0.949594447,0.828177515,0.86611528,0.89002656,0.95128722,1.01889587,1.026639994,inhibition,1
1660,SASH1,0.621307964,0.65307926,0.698819149,0.712698948,0.971628904,1.090013705,0.625980175,0.951077892,0.873447692,0.801890645,0.866055389,1.058439073,inhibition,1
1661,SBDS,0.625054352,0.736032548,0.843412227,0.995353297,1.004445735,1.025210225,0.76984342,0.842149078,0.882987479,1.027429318,0.912925052,0.963905791,inhibition,1
1662,SC5D,0.765756833,0.949689246,0.950148992,1.00427977,1.013571299,1.014784849,0.689440717,1.032125474,0.860324326,0.798220607,0.973315739,0.96455527,inhibition,1
1663,SCARB1,0.524963616,0.610612373,0.924161845,0.973522158,1.016475796,1.02620048,0.663768299,0.719421078,0.932753516,0.99063028,1.086514586,1.176458421,inhibition,1
1664,SCEL,0.653097522,0.783382998,0.800888421,0.890813891,0.994138765,1.022640245,0.741964079,0.819073218,1.01135797,0.942378175,1.110153931,0.88000873,inhibition,1
1665,SCFD2,0.421491668,0.434070597,0.595978992,0.834248054,0.946547521,0.989516957,0.696472091,0.696984667,0.655216665,0.706261003,0.973401756,0.978872435,inhibition,1
1666,SCML1,0.572018385,0.5777463,0.685238916,0.769094092,0.936636354,0.990532008,1.010858939,0.707776241,0.742115878,0.756558897,1.043288471,1.013202903,inhibition,1
1667,SCO1,0.591460194,0.667146866,0.781336358,0.951578556,1.002393768,1.086391823,0.986372833,0.875140309,0.90996723,0.890809453,1.030553346,0.996290532,inhibition,1
1668,SDCBP,0.675948106,0.754651159,0.778294548,0.870335314,1.003909913,1.021455001,0.852631205,1.009682707,0.843292448,0.737716552,1.051230972,0.875320066,inhibition,1
1669,SDE2,0.674593056,0.795008562,0.844731411,0.931835983,0.984376187,1.032987536,0.947365706,1.097942829,0.876689695,0.807693369,1.075601258,0.950053168,inhibition,1
1670,SDHAF1,0.545712649,0.724680427,0.726126428,0.901818348,0.905433138,0.909577023,0.760038493,1.065965005,0.834480075,0.990916574,0.948918113,0.89778684,inhibition,1
1671,SDHAF3,0.347704384,0.484008835,0.685006891,0.778041237,0.933024593,0.996155124,0.798996214,0.794178642,0.788186738,0.819240738,0.824016672,0.926153199,inhibition,1
1672,SDHB,0.513920167,0.760618602,0.861372618,0.930824577,0.947115344,0.995255494,0.824125631,0.901657757,1.005433498,0.895852072,0.958904558,0.942531617,inhibition,1
1673,SDHD,0.596361859,0.675969632,0.863532238,1.020067816,1.032599143,1.134156855,0.94234121,0.945420913,0.909658783,1.028269186,0.87479909,0.949301455,inhibition,1
1674,SEC13,0.684628297,0.692166819,0.787542603,0.954858069,0.971507397,0.989440187,0.692083146,0.707586338,0.92076915,0.97002675,0.965125204,1.054093726,inhibition,1
1675,SEC23B,0.4839491,0.50733303,0.647440996,0.805352877,0.819168087,0.919642995,0.769260912,0.65333212,0.661294958,0.835711663,0.790516122,0.911469229,inhibition,1
1676,SEC23IP,0.656686272,0.729737905,0.788481572,0.917371155,0.919034523,0.987972936,0.754822001,0.874667971,0.785660625,0.819520451,0.904388427,0.945567515,inhibition,1
1677,SECTM1,0.369574918,0.448155211,0.493148981,0.721973991,0.860563303,0.893099389,0.913743483,1.113109428,0.713950693,0.986829232,1.001250985,0.923642243,inhibition,1
1678,SEH1L,0.463085836,0.489649403,0.630990593,0.80946617,1.064672419,1.0650461,0.865932576,0.747464803,0.707609939,0.68360677,1.074166085,0.92471221,inhibition,1
1679,SELT,0.609125847,0.657680431,0.893564485,1.002844232,1.071120535,1.16531909,0.842119133,0.899622499,1.017092298,0.97277472,0.831927609,0.944275634,inhibition,1
1680,SEMA4D,0.500827017,0.556559156,0.904252851,0.928365358,0.929390848,1.00177873,0.710245135,0.726569242,0.915267573,0.937735915,0.969492502,1.006956903,inhibition,1
1681,SENP1,0.669296016,0.830072586,0.985098175,1.02638372,1.069432718,1.180724163,0.853952935,0.950783121,0.928370902,0.989924311,1.057221089,1.010222684,inhibition,1
1682,SENP3,0.583832884,0.618922276,0.72339561,0.861822488,0.872307875,0.967444639,0.718113357,0.732040173,0.775697425,0.82606536,0.876731534,1.035364371,inhibition,1
1683,SEPHS1,0.668358889,0.780181399,0.915945611,0.919816159,0.990348766,1.020863956,0.730979277,0.828377869,0.920365221,0.935508973,0.982517744,0.993226867,inhibition,1
1684,SEPHS2,0.647873417,0.778906328,0.872116085,0.973376423,1.066908472,1.106976877,0.907755737,0.950276805,1.138612696,0.896523471,1.027059433,1.097416159,inhibition,1
1685,SERBP1,0.413022286,0.512045855,0.658568541,0.84962085,0.9681599,0.994240613,0.704631361,0.726517783,0.719882213,0.77023226,1.004995797,0.926531654,inhibition,1
1686,SERPINB2,0.379634886,0.453369028,0.702738539,0.759992139,0.882870855,1.136152446,0.544843485,0.70480946,0.836600968,0.841237783,0.782073581,1.168647835,inhibition,1
1687,SERPINB8,0.592489283,0.845190947,0.888108377,0.926491021,1.015573573,1.113705614,0.737205491,0.998531223,1.035800338,0.860751645,0.996919558,0.941864109,inhibition,1
1688,SERPINH1,0.771323899,0.781588252,0.830783583,0.884337947,0.929132095,1.025565081,0.729754849,0.666260239,0.964043192,0.954295872,0.953613286,1.191313271,inhibition,1
1689,SET,0.489841672,0.575287161,0.719102475,0.886668483,0.990463534,1.004116573,0.714676603,0.757405882,0.789119931,0.78048666,0.975363639,0.926699928,inhibition,1
1690,SETD6,0.645806565,0.730617972,0.782952962,0.824770045,0.958317151,1.080504106,0.848005933,1.184254876,0.971963948,1.00100797,0.980137911,1.186045017,inhibition,1
1691,SF3A1,0.579390055,0.607974114,0.706054946,0.869644826,0.914609703,0.940176908,0.693034423,0.793747669,0.763478922,0.814474394,0.984873255,0.880209282,inhibition,1
1692,SF3A3,0.516735867,0.573743299,0.72506832,0.870581125,0.888108281,0.941180244,0.783312771,0.769871373,0.792052184,0.818391035,0.949688291,0.95472384,inhibition,1
1693,SF3B2,0.644083642,0.705124333,0.762977035,0.92774705,0.942154779,0.9474414,0.738688865,0.75832218,0.82028891,0.917716758,0.918936903,0.960285634,inhibition,1
1694,SF3B3,0.578919924,0.605326483,0.768318739,0.915592428,0.933736567,0.939139264,0.794966331,0.768193745,0.820357532,0.941698815,0.965273305,0.855379514,inhibition,1
1695,SF3B4,0.661809315,0.747880904,0.808933076,1.001295652,1.00647327,1.023508501,0.606256216,0.80752691,0.766224156,1.011573695,1.079120593,0.987283854,inhibition,1
1696,SF3B5,0.511508003,0.533309952,0.751460004,0.942423778,1.009455385,1.019524024,0.761185388,0.619557452,0.933201809,0.909386963,1.006431918,1.107185013,inhibition,1
1697,SFT2D1,0.611082878,0.851513999,0.941066862,1.095636517,1.123829734,1.125012795,0.768326821,0.857721676,0.977096491,1.100040173,1.063641141,1.019446123,inhibition,1
1698,SFXN1,0.41820778,0.54282503,0.743605359,0.962837235,1.030056985,1.048264566,0.685659278,0.669787036,0.823726504,0.838693684,0.898346346,0.994266145,inhibition,1
1699,SFXN4,0.643707702,0.818297623,0.927514838,0.995394967,1.014616404,1.062037272,1.159906281,1.124673443,1.05080258,1.007110992,1.05494737,1.071548875,inhibition,1
1700,SGTA,0.556229102,0.659807662,0.698067299,0.83533746,0.918365419,0.944298322,0.661738557,0.837514609,0.858321326,1.052819855,1.016759193,0.896193173,inhibition,1
1701,SH2B3,0.535730272,0.652811679,0.712828946,0.868151079,0.912953521,1.057460688,0.619771234,0.685997116,0.811239634,0.815023332,0.78792994,0.893268161,inhibition,1
1702,SH2D4A,0.576472554,0.864927082,0.872258621,0.939956352,0.94094958,0.975654511,0.725274835,1.009620559,0.780123937,1.048517162,0.958882563,0.856924877,inhibition,1
1703,SH3GL1,0.670023172,0.716451707,0.796705672,0.907642514,0.920805613,0.982339874,0.810874,0.878481414,1.015389124,0.971331006,1.039628024,0.908623281,inhibition,1
1704,SHCBP1,0.336757957,0.66796678,0.900367348,0.934342441,0.948332629,1.022867068,0.42065996,0.645062955,0.882044293,0.943487571,1.035458512,0.943948816,inhibition,1
1705,SHQ1,0.466008361,0.533473144,0.762179957,0.887109007,0.897896332,0.983726885,0.632067588,0.698796724,0.82617764,0.725670813,0.89068248,0.936308488,inhibition,1
1706,SHROOM3,0.511874579,0.706444911,0.807134998,0.8985127,0.926390737,0.961895839,0.629110239,0.836498767,0.891569161,0.933356051,1.045816571,1.067788125,inhibition,1
1707,SIAH2,0.653720146,0.891351622,0.940867353,0.987390813,0.989934238,0.993284919,0.734028432,1.203232886,1.03485167,1.115703948,0.98823976,0.926777762,inhibition,1
1708,SIGMAR1,0.496579325,0.600745908,0.896963529,1.032733864,1.041786056,1.138098908,0.92392109,0.909540857,1.032349464,1.036350954,1.042276391,1.085137044,inhibition,1
1709,SIMC1,0.565424406,0.634240456,0.738904594,0.881249598,0.884921368,0.938157749,0.774543337,0.736841251,0.823611273,0.896925408,0.923177364,0.855214176,inhibition,1
1710,SIX4,0.627063975,0.797140137,0.943098153,1.0192184,1.02008354,1.263685286,0.827239801,1.061296223,0.978527012,1.068988332,1.091173911,1.146284082,inhibition,1
1711,SKA2,0.579567604,0.772139287,0.968407067,0.979602682,1.099978551,1.168714257,0.575590288,0.753983627,1.000930202,0.912537013,0.877140702,1.079492968,inhibition,1
1712,SKIV2L2,0.55040367,0.695854818,0.812464365,0.911212544,0.957340782,1.021823921,0.824965885,0.873502977,0.812411141,0.816664783,0.925505657,1.012431887,inhibition,1
1713,SKP2,0.4008725,0.42927949,0.683444506,0.825035293,0.899887912,0.912493612,0.64889563,0.563420091,0.794229501,0.788432955,0.899035603,0.80715569,inhibition,1
1714,SLC12A2,0.513938579,0.773785982,0.98048835,0.984620401,1.001778696,1.013674221,0.695542317,0.764759725,0.860503751,0.970972659,0.893697285,1.084017964,inhibition,1
1715,SLC12A8,0.558883455,0.770829458,0.775382916,0.794486635,0.870489445,0.936687603,0.736630501,0.967972806,0.889654887,0.814405895,0.852404416,0.918424185,inhibition,1
1716,SLC16A14,0.310566478,0.574622684,0.698593335,0.710645074,0.943574392,0.991490711,0.797390261,0.904544176,0.872772528,0.843226475,0.936880099,0.888972319,inhibition,1
1717,SLC16A7,0.335780253,0.727531477,0.783496541,0.802085973,1.013263469,1.020404404,1.003159056,1.136627286,0.753364437,0.790402836,0.93668203,1.110827667,inhibition,1
1718,SLC16A9,0.40533991,0.561290883,0.665395575,0.77075108,0.871188818,0.915288096,0.876106195,0.825862929,0.745052104,0.754245981,0.963816788,0.987710706,inhibition,1
1719,SLC18B1,0.604557814,0.69172649,0.845942296,0.917102304,0.936572917,0.986911235,0.952092984,0.893327223,0.845689287,0.938994504,1.031423406,0.958872632,inhibition,1
1720,SLC1A3,0.229756864,0.419926038,0.580187223,0.68365673,0.776219035,0.86977184,0.701211423,0.742016839,0.663887715,0.800535485,0.891500521,0.921009418,inhibition,1
1721,SLC20A1,0.46361201,0.655108509,0.693008104,0.803640927,0.819867567,0.916806054,0.653714785,0.796014034,0.80009784,0.851642601,0.907706647,0.953332029,inhibition,1
1722,SLC25A1,0.639193866,0.755044484,0.841366901,0.942000591,0.952602508,0.96711366,0.652412116,0.840685859,0.929528672,0.971565983,0.882217169,0.925777942,inhibition,1
1723,SLC25A11,0.624353483,0.633641276,0.866487542,0.950559252,0.96740335,0.985323562,0.881197787,0.978478614,0.968208731,0.89313658,0.964733331,1.153723796,inhibition,1
1724,SLC25A12,0.624106005,0.830003141,0.897547409,0.953806067,0.954600783,1.003640336,0.887234359,1.024901673,0.914906691,1.007141718,0.987217251,0.99832947,inhibition,1
1725,SLC25A13,0.634718671,0.67005777,0.730781335,0.822036336,1.011666017,1.015180273,0.806286748,0.879656077,0.826852984,0.814050758,1.006848032,1.059985003,inhibition,1
1726,SLC25A15,0.378006102,0.531205877,0.716438232,0.853401647,1.01719636,1.037910791,0.840766121,0.862282341,0.913603503,0.756141306,0.948246798,0.88226491,inhibition,1
1727,SLC25A17,0.442060869,0.538744562,0.714325215,0.8759316,0.884829517,0.984049414,0.708247785,0.699487222,0.757583123,0.856217056,0.905157043,0.940708198,inhibition,1
1728,SLC25A19,0.200030005,0.262323638,0.496732307,0.565810761,0.819319732,0.830687843,0.635111375,0.502485037,0.684117602,0.723056062,0.868205047,0.942449955,inhibition,1
1729,SLC25A23,0.562714396,0.603763734,0.724650377,0.821016324,0.969590198,0.997958527,0.853252611,0.799081478,1.220097529,0.789031244,0.978068145,0.818027693,inhibition,1
1730,SLC25A25,0.387553987,0.434136115,0.615656637,0.686368412,0.964666446,1.036656452,0.697867178,0.673124566,0.700627257,0.869408115,1.122970161,1.202024106,inhibition,1
1731,SLC25A32,0.474084917,0.563576461,0.647660451,0.853812257,1.168220034,1.197664777,0.794666064,0.824861875,0.717074548,0.695643508,1.073850971,0.991833374,inhibition,1
1732,SLC25A33,0.431797145,0.509558484,0.6974197,0.767559066,1.172395197,1.197397561,0.809053607,0.72854256,0.755703582,0.74750184,1.098443493,1.132637713,inhibition,1
1733,SLC25A4,0.472982492,0.577399823,0.787235022,0.851973995,0.881937266,0.890401514,0.96476094,0.815744655,0.909028339,0.915144515,0.907230565,0.939393809,inhibition,1
1734,SLC25A5,0.601021045,0.723355948,0.811522006,0.97350974,1.023976911,1.026146792,0.877204024,0.910339599,0.908449955,0.944157588,1.002656798,0.990271166,inhibition,1
1735,SLC43A3,0.184588908,0.449528779,0.673481287,0.82925567,0.934460839,0.944803565,0.525620151,0.686037544,0.729776307,0.935982453,0.980971043,1.048353412,inhibition,1
1736,SLC4A7,0.560007244,0.863459934,0.937816189,0.967751037,1.000973685,1.011579487,0.767004024,0.8927922,0.925196528,1.005223082,0.96415375,1.100650612,inhibition,1
1737,SLC5A6,0.557788916,0.560820143,0.747904985,0.880018449,0.881399476,0.960688086,0.677448274,0.821221961,0.797836311,1.049014614,0.964028789,1.019127325,inhibition,1
1738,SLC6A6,0.462318122,0.462412076,0.82322767,0.872491854,1.005809688,1.042509568,0.612509698,0.574940955,0.890396982,1.039789599,1.059266309,1.12510977,inhibition,1
1739,SLC9A3R1,0.454197804,0.553523608,0.665721179,0.850064437,0.951934116,1.010672,0.579658568,0.723002407,0.715610698,0.848502483,0.925823428,0.986011139,inhibition,1
1740,SLF1,0.379976597,0.506143359,0.833420644,0.865480859,0.938744824,0.946411001,0.642939381,0.616119211,0.866872067,0.859903198,0.931575449,1.026288403,inhibition,1
1741,SLFN13,0.548129726,0.775895019,0.799306756,0.822798754,0.945612095,0.983144538,1.065681891,0.782970102,0.799727903,0.876805658,0.947761318,0.993538544,inhibition,1
1742,SLIRP,0.35320094,0.534906324,0.84889387,0.991635138,1.018052685,1.066905736,0.611939952,0.710791364,0.917315714,1.043283821,0.971789074,1.078867799,inhibition,1
1743,SLITRK5,0.531461618,0.650690067,0.663787005,0.749512107,0.807558993,0.839816383,1.163883521,0.724944281,0.999000016,0.800640918,0.894212716,0.946228476,inhibition,1
1744,SMAP2,0.538352653,0.599319199,0.769623694,0.842691413,0.891018927,0.920682537,0.77114231,0.779512373,0.841013682,0.890895891,0.964748899,0.918727047,inhibition,1
1745,SMARCA4,0.650240456,0.723526337,0.744276125,0.804932672,0.897905142,0.97408349,0.746332493,0.842439664,0.816323652,0.875114767,0.93263712,0.93752238,inhibition,1
1746,SMARCD2,0.668163168,0.678970123,0.751077923,0.886612376,0.907517492,0.947410585,0.84185426,0.954737057,0.846477788,0.934884572,0.901296847,0.924316011,inhibition,1
1747,SMC1A,0.514006678,0.651292757,0.803310848,0.89055029,0.923978609,0.941821052,0.680973089,0.689946177,0.781495023,0.864830623,0.957797147,1.037146223,inhibition,1
1748,SMC2,0.358877173,0.718941927,0.895490323,0.975594494,1.011334455,1.02025942,0.517156995,0.772936976,0.911865401,0.851940117,0.960337923,1.036126977,inhibition,1
1749,SMC3,0.516285493,0.708458377,0.854494662,0.952298502,0.993993611,1.012802557,0.754963173,0.848582649,0.87574274,0.8361294,0.996932644,1.004821542,inhibition,1
1750,SMCHD1,0.678672598,0.842727098,0.893637363,0.92872022,0.981006098,1.085067902,0.990322802,0.939868608,0.883028706,0.859809543,0.962971533,1.127596348,inhibition,1
1751,SMCO4,0.420888815,0.536406212,0.806955907,0.945867206,1.057368964,1.099694774,0.616652258,0.683128509,1.031936022,1.01659384,0.88181036,1.250344103,inhibition,1
1752,SMG8,0.607357868,0.707981232,0.739721125,0.88745526,0.907382953,0.974004624,0.726233414,0.957042784,0.848339451,1.020142116,0.983284453,1.056860515,inhibition,1
1753,SMIM12,0.547870929,0.659512287,0.815230476,0.992531418,1.033123128,1.061964142,0.663413722,0.852356127,0.922908073,0.971357205,0.964014244,1.002707358,inhibition,1
1754,SMIM15,0.490581764,0.779899045,0.889084657,0.905499634,0.979763577,1.058797822,0.694761437,0.870682367,0.903065001,0.767554034,1.000739115,0.888510696,inhibition,1
1755,SMPD4,0.649153029,0.658181136,0.87729178,0.934062211,1.014252716,1.025286445,0.715992143,0.729531571,1.006410616,1.083600524,1.049358191,0.970293248,inhibition,1
1756,SMPDL3B,0.54554511,0.656181821,0.814596315,0.836336187,0.892848583,1.010440775,0.960188192,0.915769998,0.830242484,1.063250388,0.977004463,1.038455754,inhibition,1
1757,SMS,0.562320384,0.714492429,0.81858106,0.974116261,1.05309885,1.083044026,0.642435243,0.76755099,0.906930232,0.845607211,0.9865836,0.97521876,inhibition,1
1758,SMYD5,0.606388021,0.633022584,0.723994773,0.858160332,0.979142079,0.996676762,0.789639135,0.851235728,0.82826876,0.906489341,0.976282082,0.988922961,inhibition,1
1759,SNCA,0.545896417,0.719945037,0.731798109,0.752362386,0.813452144,0.881626454,0.58014982,0.622530464,0.864082665,0.689026627,0.857906528,0.772890594,inhibition,1
1760,SNRNP25,0.316861734,0.455965247,0.792676245,0.956258554,1.049964161,1.088559548,0.618988843,0.54449056,0.929222603,1.006518126,1.075190479,1.04950138,inhibition,1
1761,SNRNP40,0.458929341,0.503066742,0.708345308,0.916905055,0.920809183,0.956569758,0.726827909,0.714479243,0.820961887,0.863384335,0.908752056,0.911056989,inhibition,1
1762,SNRPA,0.651235341,0.795171092,0.867240297,0.994540845,1.007972733,1.024151173,0.87666159,0.918348402,0.981539246,1.089571844,1.075853866,1.041164573,inhibition,1
1763,SNRPA1,0.60625058,0.644214385,0.748277433,0.823747972,1.07020254,1.179845937,0.864358791,0.785262693,0.802691985,0.856372615,1.065852427,1.223540048,inhibition,1
1764,SNRPB,0.555362227,0.619709251,0.779210246,0.858401409,0.947591235,0.989388277,0.655617057,0.777400462,0.928600414,1.095559471,0.976080531,0.929150678,inhibition,1
1765,SNRPB2,0.504900657,0.608747789,0.845139804,0.934289242,0.957017184,0.967211986,0.683210744,0.763978985,0.855548192,0.902792695,0.960375757,0.955242282,inhibition,1
1766,SNRPC,0.583307205,0.644563081,0.829922205,0.882444261,0.967646881,0.991984782,0.698951338,0.759161191,0.905614844,0.969382313,0.976007935,0.950270646,inhibition,1
1767,SNRPD1,0.410237637,0.523400534,0.800217094,1.018219695,1.091664959,1.132156136,0.669088011,0.745648333,0.903280267,0.926082046,1.08099818,1.041993175,inhibition,1
1768,SNRPD2,0.622481027,0.659004959,0.83491316,1.004520425,1.013332512,1.039937874,0.749804549,0.781053516,0.982410061,1.064247783,0.948415997,0.999079743,inhibition,1
1769,SNRPD3,0.450393849,0.607316912,0.803168926,0.962969687,1.016102404,1.059235459,0.627322252,0.730626131,0.929316945,0.912410482,0.943108778,0.952743011,inhibition,1
1770,SNRPE,0.4485009,0.551498485,0.788500657,0.877107503,0.942122394,1.007225028,0.661009256,0.640432906,0.854826039,0.869620118,0.962628832,0.909503608,inhibition,1
1771,SNRPF,0.387604368,0.501432289,0.782676895,0.984312402,1.008815027,1.027910067,0.635524709,0.656505444,0.880927707,0.9819828,0.907132329,1.003777623,inhibition,1
1772,SNRPG,0.416373432,0.590118044,0.925269838,1.003165564,1.062802888,1.087593252,0.553010662,0.680353057,0.903235596,1.070548899,1.038945008,0.976544632,inhibition,1
1773,SNU13,0.426880843,0.492497478,0.710330651,0.94525294,1.039024455,1.087258147,0.764033152,0.730590745,0.880365509,0.934902503,0.968733077,1.008682929,inhibition,1
1774,SNX11,0.681428546,0.794520893,0.830452278,0.938951619,0.954563872,0.95907585,0.629795915,0.886181517,0.83014254,0.871457656,0.922295758,0.968319032,inhibition,1
1775,SNX5,0.448125526,0.702017457,0.867208296,0.883033811,0.983692057,1.038624512,0.65199672,0.837871062,0.87664089,0.908078641,0.961127562,1.074608714,inhibition,1
1776,SNX8,0.579466073,0.771567326,0.823762522,0.852691061,0.983065859,1.039551609,0.684812386,0.818979349,0.999117319,0.829669789,1.024544711,1.129414235,inhibition,1
1777,SOAT1,0.805217952,0.863608165,0.893869857,0.924315669,0.98591219,1.028032134,0.68235314,0.76149953,0.912913961,1.000006975,0.921201064,0.879908684,inhibition,1
1778,SOD1,0.611998513,0.683942858,0.847645534,0.935501452,0.987210866,1.014562934,0.715991755,0.781546751,0.921778408,0.976805729,0.968306139,0.970390956,inhibition,1
1779,SORD,0.417810688,0.542303282,0.743664379,0.817735519,1.001235071,1.08194438,0.822102455,0.823416181,0.895718311,0.854036857,1.019157672,1.003618672,inhibition,1
1780,SOX15,0.603487228,0.626754611,0.675886356,0.815413049,0.913666572,0.924091999,0.92407372,0.795051826,1.163642843,0.980053073,0.904296208,0.932222791,inhibition,1
1781,SPAG1,0.398969266,0.663155046,0.737674158,0.874435443,0.896235985,0.968185255,0.444636433,0.627136119,0.716678841,0.747409425,0.83780936,1.002255554,inhibition,1
1782,SPAG5,0.44092448,0.85387714,0.962333157,0.963158557,1.005023916,1.114106788,0.488981815,0.866673482,1.027597936,0.990492422,0.97810125,1.057883409,inhibition,1
1783,SPATA13,0.216486378,0.261133749,0.426821218,0.515293951,0.903181443,0.995092128,0.566145841,0.502014139,0.583986498,0.61589282,0.884520763,1.037928538,inhibition,1
1784,SPATA2,0.640243996,0.754779993,0.770448985,0.935307839,1.076856562,1.176869092,0.748428811,0.887025683,0.966529681,0.976037267,1.170080666,1.002741625,inhibition,1
1785,SPATA5,0.291607995,0.505392391,0.790547597,0.803394899,0.968189477,1.068204385,0.449149498,0.649957645,0.830142229,0.646007249,0.810135218,0.982162457,inhibition,1
1786,SPATS2L,0.676073862,0.763604708,0.781572205,0.86396242,0.946840767,1.003405505,0.715138013,0.848569199,0.858076154,0.8043605,0.925269364,1.003599452,inhibition,1
1787,SPCS1,0.616415593,0.722635701,0.958105889,0.985463872,1.068281098,1.182438398,0.88337348,0.8580837,1.094430959,0.996239533,0.969612582,0.979239772,inhibition,1
1788,SPG21,0.645838285,0.695006511,0.843184995,0.960293427,1.060798401,1.194643755,0.821742182,0.974759443,0.925726554,0.913703668,0.993709546,0.958599455,inhibition,1
1789,SPR,0.518564203,0.556128023,0.768019954,0.899765377,0.944628515,1.003749699,0.671380961,0.747900618,0.873420199,0.982821357,0.894579867,0.970955241,inhibition,1
1790,SPRTN,0.596134246,0.607978203,0.715401499,0.919085481,0.920580915,0.977494688,0.724382894,0.802631089,0.827858693,0.859609725,0.952221029,0.918296573,inhibition,1
1791,SPRY2,0.479893374,0.538855696,0.542374121,0.561497923,0.5997148,0.727231596,0.511605124,0.723163848,0.733253527,0.675043947,0.849766435,0.816753827,inhibition,1
1792,SPRYD7,0.598351205,0.716705867,0.788477382,0.901571046,1.012259972,1.012390786,0.761989116,0.907517242,0.822484591,0.76608948,0.907293188,0.960927272,inhibition,1
1793,SPTSSA,0.614078509,0.63439061,0.795557423,1.006791468,1.166521045,1.220566775,0.970664033,0.930271954,0.900932969,0.862102544,1.141369701,0.993211228,inhibition,1
1794,SRFBP1,0.619546631,0.623316449,0.783784056,0.858492458,0.970963338,0.994872292,0.791990808,0.78298291,0.777692482,0.762220169,1.076288408,0.952873371,inhibition,1
1795,SRM,0.402858639,0.425373048,0.620571778,0.850892274,0.993674554,1.063034512,0.781944009,0.649891364,0.821916735,1.02728517,0.946064972,1.03292724,inhibition,1
1796,SRP72,0.663422772,0.784213614,0.848185675,0.995903105,1.025285635,1.103490681,0.990689285,0.999435425,0.9236853,0.861767154,1.019281135,0.954962439,inhibition,1
